"@timestamp","kubernetes.pod_name",log
"May 5, 2025 @ 21:28:25.062","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:28:25.062Z"",""msg"":""Latest image tag for 'ghcr.io/piny940/portfolio-backend' resolved to main-3e00541a62fac2c31d54d49d4cf5367c5b88be7d-20250419030144"",""controller"":""imagepolicy"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImagePolicy"",""ImagePolicy"":{""name"":""stg-portfolio-backend"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-portfolio-backend"",""reconcileID"":""42800c2b-0d25-4873-a3ce-2c32b40aac60""}"
"May 5, 2025 @ 21:28:25.054","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:28:25.054Z"",""msg"":""Latest image tag for 'ghcr.io/piny940/portfolio-backend' resolved to main-3e00541a62fac2c31d54d49d4cf5367c5b88be7d-20250419030144"",""controller"":""imagepolicy"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImagePolicy"",""ImagePolicy"":{""name"":""stg-portfolio-backend"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-portfolio-backend"",""reconcileID"":""79b560f7-2725-42f8-b7a9-326ae06df3c0""}"
"May 5, 2025 @ 21:28:25.047","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:28:25.047Z"",""msg"":""no new tags found, next scan in 1m0s"",""controller"":""imagerepository"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImageRepository"",""ImageRepository"":{""name"":""stg-portfolio-backend"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-portfolio-backend"",""reconcileID"":""b8629052-d995-4941-93b0-120b87fe33b2""}"
"May 5, 2025 @ 21:28:24.470","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:28:24.470Z"",""msg"":""Latest image tag for 'ghcr.io/piny940/portfolio-backend' resolved to main-3e00541a62fac2c31d54d49d4cf5367c5b88be7d-20250419030144"",""controller"":""imagepolicy"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImagePolicy"",""ImagePolicy"":{""name"":""stg-portfolio-backend"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-portfolio-backend"",""reconcileID"":""0de10825-7e79-4609-93ac-929fd69ea398""}"
"May 5, 2025 @ 21:27:30.663","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:27:30.663Z"",""msg"":""Latest image tag for 'ghcr.io/piny940/portfolio-updater' resolved to main-eaa8eca0f1b7f9f8c9c32e81ead6a7751fc3e223-20250419095702"",""controller"":""imagepolicy"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImagePolicy"",""ImagePolicy"":{""name"":""stg-portfolio-updater"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-portfolio-updater"",""reconcileID"":""cca30165-bf29-46a2-952f-9c15e789ba28""}"
"May 5, 2025 @ 21:27:30.653","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:27:30.653Z"",""msg"":""Latest image tag for 'ghcr.io/piny940/portfolio-updater' resolved to main-eaa8eca0f1b7f9f8c9c32e81ead6a7751fc3e223-20250419095702"",""controller"":""imagepolicy"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImagePolicy"",""ImagePolicy"":{""name"":""stg-portfolio-updater"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-portfolio-updater"",""reconcileID"":""85e99c93-7c1f-4761-bd3c-80603a3b9928""}"
"May 5, 2025 @ 21:27:30.644","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:27:30.644Z"",""msg"":""no new tags found, next scan in 1m0s"",""controller"":""imagerepository"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImageRepository"",""ImageRepository"":{""name"":""stg-portfolio-updater"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-portfolio-updater"",""reconcileID"":""488cc6b4-930a-4fbe-9901-02e968190202""}"
"May 5, 2025 @ 21:27:30.107","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:27:30.106Z"",""msg"":""Latest image tag for 'ghcr.io/piny940/portfolio-admin' resolved to main-306dc704b64b2030867772a465221a2489566ac6-20250419061235"",""controller"":""imagepolicy"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImagePolicy"",""ImagePolicy"":{""name"":""stg-portfolio-admin"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-portfolio-admin"",""reconcileID"":""2d5eaaef-0a88-4b2f-9e73-d6a53b4f81ac""}"
"May 5, 2025 @ 21:27:30.095","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:27:30.095Z"",""msg"":""Latest image tag for 'ghcr.io/piny940/portfolio-admin' resolved to main-306dc704b64b2030867772a465221a2489566ac6-20250419061235"",""controller"":""imagepolicy"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImagePolicy"",""ImagePolicy"":{""name"":""stg-portfolio-admin"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-portfolio-admin"",""reconcileID"":""0110ab8f-f2a6-44b3-afe8-d57efac13fff""}"
"May 5, 2025 @ 21:27:30.086","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:27:30.086Z"",""msg"":""no new tags found, next scan in 1m0s"",""controller"":""imagerepository"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImageRepository"",""ImageRepository"":{""name"":""stg-portfolio-admin"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-portfolio-admin"",""reconcileID"":""e23c2b8f-cdd1-469e-92ca-2ca18ef49876""}"
"May 5, 2025 @ 21:27:30.069","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:27:30.069Z"",""msg"":""Latest image tag for 'ghcr.io/piny940/portfolio-updater' resolved to main-eaa8eca0f1b7f9f8c9c32e81ead6a7751fc3e223-20250419095702"",""controller"":""imagepolicy"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImagePolicy"",""ImagePolicy"":{""name"":""stg-portfolio-updater"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-portfolio-updater"",""reconcileID"":""86219cf5-4854-4b62-aa3c-72bd9cf0108a""}"
"May 5, 2025 @ 21:27:29.385","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:27:29.384Z"",""msg"":""Latest image tag for 'ghcr.io/piny940/portfolio-admin' resolved to main-306dc704b64b2030867772a465221a2489566ac6-20250419061235"",""controller"":""imagepolicy"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImagePolicy"",""ImagePolicy"":{""name"":""stg-portfolio-admin"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-portfolio-admin"",""reconcileID"":""61ecff3d-93ff-4b2c-b79d-6b5b960612a4""}"
"May 5, 2025 @ 21:27:26.782","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:27:26.782Z"",""msg"":""Latest image tag for 'ghcr.io/piny940/portfolio-app' resolved to main-306dc704b64b2030867772a465221a2489566ac6-20250419061233"",""controller"":""imagepolicy"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImagePolicy"",""ImagePolicy"":{""name"":""stg-portfolio-app"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-portfolio-app"",""reconcileID"":""129fe5aa-c82c-490c-93da-11211fb92819""}"
"May 5, 2025 @ 21:27:26.773","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:27:26.772Z"",""msg"":""Latest image tag for 'ghcr.io/piny940/portfolio-app' resolved to main-306dc704b64b2030867772a465221a2489566ac6-20250419061233"",""controller"":""imagepolicy"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImagePolicy"",""ImagePolicy"":{""name"":""stg-portfolio-app"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-portfolio-app"",""reconcileID"":""7e69441b-ebce-4447-a135-38b4cccea266""}"
"May 5, 2025 @ 21:27:26.765","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:27:26.765Z"",""msg"":""no new tags found, next scan in 1m0s"",""controller"":""imagerepository"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImageRepository"",""ImageRepository"":{""name"":""stg-portfolio-app"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-portfolio-app"",""reconcileID"":""3003d1c1-824f-484f-8b4a-98ffb69e6e61""}"
"May 5, 2025 @ 21:27:26.178","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:27:26.178Z"",""msg"":""Latest image tag for 'ghcr.io/piny940/portfolio-app' resolved to main-306dc704b64b2030867772a465221a2489566ac6-20250419061233"",""controller"":""imagepolicy"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImagePolicy"",""ImagePolicy"":{""name"":""stg-portfolio-app"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-portfolio-app"",""reconcileID"":""fd60f07d-1028-4ef3-9a95-5c9dd79d7a99""}"
"May 5, 2025 @ 21:27:24.463","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:27:24.463Z"",""msg"":""Latest image tag for 'ghcr.io/piny940/portfolio-backend' resolved to main-3e00541a62fac2c31d54d49d4cf5367c5b88be7d-20250419030144"",""controller"":""imagepolicy"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImagePolicy"",""ImagePolicy"":{""name"":""stg-portfolio-backend"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-portfolio-backend"",""reconcileID"":""1569a2d4-3737-47d6-9b16-b5d00e1adbf7""}"
"May 5, 2025 @ 21:27:24.455","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:27:24.455Z"",""msg"":""Latest image tag for 'ghcr.io/piny940/portfolio-backend' resolved to main-3e00541a62fac2c31d54d49d4cf5367c5b88be7d-20250419030144"",""controller"":""imagepolicy"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImagePolicy"",""ImagePolicy"":{""name"":""stg-portfolio-backend"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-portfolio-backend"",""reconcileID"":""515f288f-4cef-429e-a411-8e8975b49650""}"
"May 5, 2025 @ 21:27:24.448","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:27:24.448Z"",""msg"":""no new tags found, next scan in 1m0s"",""controller"":""imagerepository"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImageRepository"",""ImageRepository"":{""name"":""stg-portfolio-backend"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-portfolio-backend"",""reconcileID"":""90643709-e08f-4098-96f8-488553bf59b0""}"
"May 5, 2025 @ 21:27:23.753","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:27:23.753Z"",""msg"":""Latest image tag for 'ghcr.io/piny940/portfolio-backend' resolved to main-3e00541a62fac2c31d54d49d4cf5367c5b88be7d-20250419030144"",""controller"":""imagepolicy"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImagePolicy"",""ImagePolicy"":{""name"":""stg-portfolio-backend"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-portfolio-backend"",""reconcileID"":""57d652e2-e617-490c-941d-ccfb1e29b965""}"
"May 5, 2025 @ 21:27:15.791","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:27:15.791Z"",""msg"":""Latest image tag for 'ghcr.io/piny940/kintai-backend' resolved to main-fec8ae884db19a3d1417c13a957dc85ea4a42498-26"",""controller"":""imagepolicy"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImagePolicy"",""ImagePolicy"":{""name"":""stg-kintai-backend"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-kintai-backend"",""reconcileID"":""b340cba9-e618-40bf-8f12-bad820425f5b""}"
"May 5, 2025 @ 21:27:15.782","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:27:15.782Z"",""msg"":""Latest image tag for 'ghcr.io/piny940/kintai-backend' resolved to main-fec8ae884db19a3d1417c13a957dc85ea4a42498-26"",""controller"":""imagepolicy"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImagePolicy"",""ImagePolicy"":{""name"":""stg-kintai-backend"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-kintai-backend"",""reconcileID"":""5ae5b87d-79c3-44ec-9a25-6445b822f1e7""}"
"May 5, 2025 @ 21:27:15.774","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:27:15.774Z"",""msg"":""no new tags found, next scan in 10m0s"",""controller"":""imagerepository"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImageRepository"",""ImageRepository"":{""name"":""stg-kintai-backend"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-kintai-backend"",""reconcileID"":""e8ddd4ec-9ecf-48e5-8d8f-2e63320333ab""}"
"May 5, 2025 @ 21:27:15.145","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:27:15.145Z"",""msg"":""Latest image tag for 'ghcr.io/piny940/kintai-backend' resolved to main-fec8ae884db19a3d1417c13a957dc85ea4a42498-26"",""controller"":""imagepolicy"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImagePolicy"",""ImagePolicy"":{""name"":""stg-kintai-backend"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-kintai-backend"",""reconcileID"":""2f40c0d7-26c5-4f81-a1fb-8cfb5b157339""}"
"May 5, 2025 @ 21:27:15.062","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:27:15.062Z"",""msg"":""Latest image tag for 'ghcr.io/piny940/kintai-frontend' resolved to main-fec8ae884db19a3d1417c13a957dc85ea4a42498-26"",""controller"":""imagepolicy"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImagePolicy"",""ImagePolicy"":{""name"":""stg-kintai-frontend"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-kintai-frontend"",""reconcileID"":""2c49c123-759f-4856-86a4-ebf50dd02d8e""}"
"May 5, 2025 @ 21:27:15.053","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:27:15.053Z"",""msg"":""Latest image tag for 'ghcr.io/piny940/kintai-frontend' resolved to main-fec8ae884db19a3d1417c13a957dc85ea4a42498-26"",""controller"":""imagepolicy"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImagePolicy"",""ImagePolicy"":{""name"":""stg-kintai-frontend"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-kintai-frontend"",""reconcileID"":""04282550-36e9-4bf0-9d5b-f859b85f9f79""}"
"May 5, 2025 @ 21:27:15.044","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:27:15.044Z"",""msg"":""no new tags found, next scan in 10m0s"",""controller"":""imagerepository"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImageRepository"",""ImageRepository"":{""name"":""stg-kintai-frontend"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-kintai-frontend"",""reconcileID"":""e18342ee-272a-468f-bb99-1fc73eeece8e""}"
"May 5, 2025 @ 21:27:14.527","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:27:14.527Z"",""msg"":""Latest image tag for 'ghcr.io/piny940/magic-spreadsheet-notifier' updated from 1.0.59 to 1.0.60"",""controller"":""imagepolicy"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImagePolicy"",""ImagePolicy"":{""name"":""stg-magic-spreadsheet-notifier"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-magic-spreadsheet-notifier"",""reconcileID"":""fdc94cfc-6079-4a4d-8b8c-506aa59b34e2""}"
"May 5, 2025 @ 21:27:14.517","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:27:14.517Z"",""msg"":""Latest image tag for 'ghcr.io/piny940/magic-spreadsheet-notifier' updated from 1.0.59 to 1.0.60"",""controller"":""imagepolicy"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImagePolicy"",""ImagePolicy"":{""name"":""stg-magic-spreadsheet-notifier"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-magic-spreadsheet-notifier"",""reconcileID"":""e2ebf1d5-346b-4a70-bc87-a83c19e4711c""}"
"May 5, 2025 @ 21:27:14.509","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:27:14.509Z"",""msg"":""no new tags found, next scan in 10m0s"",""controller"":""imagerepository"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImageRepository"",""ImageRepository"":{""name"":""stg-magic-spreadsheet-notifier"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-magic-spreadsheet-notifier"",""reconcileID"":""09fd68ab-19c0-41bb-9d19-13e5f4b48418""}"
"May 5, 2025 @ 21:27:14.472","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:27:14.472Z"",""msg"":""Latest image tag for 'ghcr.io/piny940/kintai-frontend' resolved to main-fec8ae884db19a3d1417c13a957dc85ea4a42498-26"",""controller"":""imagepolicy"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImagePolicy"",""ImagePolicy"":{""name"":""stg-kintai-frontend"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-kintai-frontend"",""reconcileID"":""a69dba61-8645-4aea-bdbd-a80a5fe11708""}"
"May 5, 2025 @ 21:27:14.457","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:27:14.457Z"",""msg"":""Latest image tag for 'ghcr.io/piny940/magic-spreadsheet-notifier-server' updated from 1.0.59 to 1.0.60"",""controller"":""imagepolicy"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImagePolicy"",""ImagePolicy"":{""name"":""stg-magic-spreadsheet-notifier-server"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-magic-spreadsheet-notifier-server"",""reconcileID"":""11e9d275-b137-474e-aae3-f20768fe0df0""}"
"May 5, 2025 @ 21:27:14.448","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:27:14.448Z"",""msg"":""Latest image tag for 'ghcr.io/piny940/magic-spreadsheet-notifier-server' updated from 1.0.59 to 1.0.60"",""controller"":""imagepolicy"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImagePolicy"",""ImagePolicy"":{""name"":""stg-magic-spreadsheet-notifier-server"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-magic-spreadsheet-notifier-server"",""reconcileID"":""7bcc4d7e-ed8a-40af-8a7d-b2e4baa92002""}"
"May 5, 2025 @ 21:27:14.441","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:27:14.441Z"",""msg"":""no new tags found, next scan in 10m0s"",""controller"":""imagerepository"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImageRepository"",""ImageRepository"":{""name"":""stg-magic-spreadsheet-notifier-server"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-magic-spreadsheet-notifier-server"",""reconcileID"":""871a14f6-a054-4849-a9a0-dc17f9b2066c""}"
"May 5, 2025 @ 21:27:13.901","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:27:13.901Z"",""msg"":""Latest image tag for 'ghcr.io/piny940/magic-spreadsheet-notifier' updated from 1.0.59 to 1.0.60"",""controller"":""imagepolicy"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImagePolicy"",""ImagePolicy"":{""name"":""stg-magic-spreadsheet-notifier"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-magic-spreadsheet-notifier"",""reconcileID"":""eb054aaf-ba6e-4614-9c19-4ee140149a5a""}"
"May 5, 2025 @ 21:27:13.749","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:27:13.748Z"",""msg"":""Latest image tag for 'ghcr.io/piny940/magic-spreadsheet-notifier-server' updated from 1.0.59 to 1.0.60"",""controller"":""imagepolicy"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImagePolicy"",""ImagePolicy"":{""name"":""stg-magic-spreadsheet-notifier-server"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-magic-spreadsheet-notifier-server"",""reconcileID"":""d2c07f25-71b9-4630-bfe5-e0f35b108160""}"
"May 5, 2025 @ 21:27:10.346","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:27:10.346Z"",""msg"":""Latest image tag for 'ghcr.io/piny940/auth-backend' updated from stg-c540e3a14e7c3f00f121e1acff1bd2fffe713401-1124 to stg-718283ca412095be50d9205970c0a3a6843bcd49-1130"",""controller"":""imagepolicy"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImagePolicy"",""ImagePolicy"":{""name"":""stg-auth"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-auth"",""reconcileID"":""da6ea653-fa34-4561-a892-472001bb68a0""}"
"May 5, 2025 @ 21:27:10.337","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:27:10.337Z"",""msg"":""Latest image tag for 'ghcr.io/piny940/auth-backend' updated from stg-c540e3a14e7c3f00f121e1acff1bd2fffe713401-1124 to stg-718283ca412095be50d9205970c0a3a6843bcd49-1130"",""controller"":""imagepolicy"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImagePolicy"",""ImagePolicy"":{""name"":""stg-auth"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-auth"",""reconcileID"":""48e76f1c-d331-4733-a3e6-3e3d80f88f40""}"
"May 5, 2025 @ 21:27:10.329","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:27:10.329Z"",""msg"":""no new tags found, next scan in 3m0s"",""controller"":""imagerepository"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImageRepository"",""ImageRepository"":{""name"":""stg-auth"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-auth"",""reconcileID"":""0d1868ca-ae8c-4446-b4b0-0adc3f140acb""}"
"May 5, 2025 @ 21:27:09.738","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:27:09.738Z"",""msg"":""Latest image tag for 'ghcr.io/piny940/auth-backend' updated from stg-c540e3a14e7c3f00f121e1acff1bd2fffe713401-1124 to stg-718283ca412095be50d9205970c0a3a6843bcd49-1130"",""controller"":""imagepolicy"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImagePolicy"",""ImagePolicy"":{""name"":""stg-auth"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-auth"",""reconcileID"":""d97f330e-dfc5-4960-9420-98cffdd2236d""}"
"May 5, 2025 @ 21:27:05.551","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:27:05.551Z"",""msg"":""Latest image tag for 'ghcr.io/piny940/auth-frontend' updated from stg-c540e3a14e7c3f00f121e1acff1bd2fffe713401-1124 to stg-417cd66a0409411ee5e301110bec924326e5175b-1129"",""controller"":""imagepolicy"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImagePolicy"",""ImagePolicy"":{""name"":""stg-auth-frontend"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-auth-frontend"",""reconcileID"":""c13cfb53-5d34-4a1b-917e-dfefa6c1eaef""}"
"May 5, 2025 @ 21:27:05.541","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:27:05.541Z"",""msg"":""Latest image tag for 'ghcr.io/piny940/auth-frontend' updated from stg-c540e3a14e7c3f00f121e1acff1bd2fffe713401-1124 to stg-417cd66a0409411ee5e301110bec924326e5175b-1129"",""controller"":""imagepolicy"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImagePolicy"",""ImagePolicy"":{""name"":""stg-auth-frontend"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-auth-frontend"",""reconcileID"":""519c36f1-07d2-4e04-84d9-c3e0ff90b766""}"
"May 5, 2025 @ 21:27:05.533","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:27:05.533Z"",""msg"":""no new tags found, next scan in 3m0s"",""controller"":""imagerepository"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImageRepository"",""ImageRepository"":{""name"":""stg-auth-frontend"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-auth-frontend"",""reconcileID"":""79dd3547-d62b-4180-bfb2-ff743761712c""}"
"May 5, 2025 @ 21:27:04.900","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:27:04.900Z"",""msg"":""Latest image tag for 'ghcr.io/piny940/auth-frontend' updated from stg-c540e3a14e7c3f00f121e1acff1bd2fffe713401-1124 to stg-417cd66a0409411ee5e301110bec924326e5175b-1129"",""controller"":""imagepolicy"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImagePolicy"",""ImagePolicy"":{""name"":""stg-auth-frontend"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-auth-frontend"",""reconcileID"":""eaa1c4e8-0f9d-44b2-8d39-df58d3c87de4""}"
"May 5, 2025 @ 21:27:04.740","image-reflector-controller-6f7dcd8fd8-rt9rb","{""level"":""info"",""ts"":""2025-05-05T12:27:04.740Z"",""msg"":""Latest image tag for 'ghcr.io/piny940/song-list-frontend' resolved to main-0df8d1484768e9cd5d9a5074284113aa960365d5-185"",""controller"":""imagepolicy"",""controllerGroup"":""image.toolkit.fluxcd.io"",""controllerKind"":""ImagePolicy"",""ImagePolicy"":{""name"":""stg-song-list-frontend"",""namespace"":""default""},""namespace"":""default"",""name"":""stg-song-list-frontend"",""reconcileID"":""ac25f503-f27d-4a1e-915a-40cec64ceb2c""}"
